Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_70,VPWR,li1,38.4100,106.0800,1.799951
FILLER_35_67,VPWR,li1,37.0300,106.0800,1.799954
FILLER_35_64,VPWR,li1,35.6500,106.0800,1.799954
FILLER_35_57,VPWR,li1,31.9700,106.0800,1.799961
FILLER_35_55,VPWR,li1,31.0500,106.0800,1.799961
FILLER_35_52,VPWR,li1,30.1300,106.0800,1.799965
FILLER_35_49,VPWR,li1,28.7500,106.0800,1.799965
FILLER_35_46,VPWR,li1,27.3700,106.0800,1.799968
FILLER_35_43,VPWR,li1,25.9900,106.0800,1.799971
FILLER_35_40,VPWR,li1,24.6100,106.0800,1.799971
FILLER_35_37,VPWR,li1,23.2300,106.0800,1.799975
FILLER_35_34,VPWR,li1,21.8500,106.0800,1.799979
FILLER_35_31,VPWR,li1,20.4700,106.0800,1.799979
FILLER_35_28,VPWR,li1,19.0900,106.0800,1.799978
FILLER_35_11,VPWR,li1,11.0400,106.0800,1.799976
FILLER_34_309,VPWR,li1,147.8900,106.0800,1.799872
FILLER_34_305,VPWR,li1,146.5100,106.0800,1.799872
FILLER_34_302,VPWR,li1,145.1300,106.0800,1.799872
FILLER_34_299,VPWR,li1,143.7500,106.0800,1.799872
FILLER_34_296,VPWR,li1,142.3700,106.0800,1.799872
FILLER_34_293,VPWR,li1,140.9900,106.0800,1.799872
FILLER_34_290,VPWR,li1,139.6100,106.0800,1.799872
FILLER_34_287,VPWR,li1,138.2300,106.0800,1.799872
FILLER_34_263,VPWR,li1,127.1900,106.0800,1.799874
FILLER_34_253,VPWR,li1,122.5900,106.0800,1.799876
FILLER_34_234,VPWR,li1,113.6200,106.0800,1.799881
FILLER_34_231,VPWR,li1,112.4700,106.0800,1.799881
FILLER_34_228,VPWR,li1,111.0900,106.0800,1.799882
FILLER_34_218,VPWR,li1,106.4900,106.0800,1.799885
FILLER_34_215,VPWR,li1,105.1100,106.0800,1.799885
FILLER_34_212,VPWR,li1,103.7300,106.0800,1.799886
FILLER_34_209,VPWR,li1,102.3500,106.0800,1.799888
FILLER_34_206,VPWR,li1,100.9700,106.0800,1.799888
FILLER_34_203,VPWR,li1,99.5900,106.0800,1.799889
FILLER_34_200,VPWR,li1,98.2100,106.0800,1.799889
FILLER_34_197,VPWR,li1,96.8300,106.0800,1.799891
FILLER_34_195,VPWR,li1,95.4500,106.0800,1.799891
FILLER_34_192,VPWR,li1,94.5300,106.0800,1.799893
FILLER_34_189,VPWR,li1,93.1500,106.0800,1.799893
FILLER_34_186,VPWR,li1,91.7700,106.0800,1.799895
FILLER_34_183,VPWR,li1,90.3900,106.0800,1.799895
FILLER_34_176,VPWR,li1,86.9400,106.0800,1.799898
FILLER_34_173,VPWR,li1,85.7900,106.0800,1.799898
FILLER_34_170,VPWR,li1,84.4100,106.0800,1.799899
FILLER_34_167,VPWR,li1,83.0300,106.0800,1.799900
FILLER_34_158,VPWR,li1,78.6600,106.0800,1.799904
FILLER_34_147,VPWR,li1,73.8300,106.0800,1.799907
FILLER_34_144,VPWR,li1,72.4500,106.0800,1.799910
FILLER_34_141,VPWR,li1,71.0700,106.0800,1.799910
FILLER_34_129,VPWR,li1,65.5500,106.0800,1.799916
FILLER_34_118,VPWR,li1,60.2600,106.0800,1.799921
FILLER_34_115,VPWR,li1,59.1100,106.0800,1.799921
FILLER_34_97,VPWR,li1,50.6000,106.0800,1.799933
FILLER_34_94,VPWR,li1,49.4500,106.0800,1.799933
FILLER_34_83,VPWR,li1,43.9300,106.0800,1.799941
FILLER_34_80,VPWR,li1,43.0100,106.0800,1.799944
FILLER_34_77,VPWR,li1,41.6300,106.0800,1.799944
FILLER_34_74,VPWR,li1,40.2500,106.0800,1.799947
FILLER_34_71,VPWR,li1,38.8700,106.0800,1.799951
FILLER_34_68,VPWR,li1,37.4900,106.0800,1.799951
FILLER_34_65,VPWR,li1,36.1100,106.0800,1.799954
FILLER_34_62,VPWR,li1,34.7300,106.0800,1.799957
FILLER_34_59,VPWR,li1,33.3500,106.0800,1.799957
FILLER_34_56,VPWR,li1,31.9700,106.0800,1.799961
FILLER_34_50,VPWR,li1,28.7500,106.0800,1.799965
FILLER_34_47,VPWR,li1,27.8300,106.0800,1.799968
FILLER_34_44,VPWR,li1,26.4500,106.0800,1.799968
FILLER_34_41,VPWR,li1,25.0700,106.0800,1.799971
FILLER_34_38,VPWR,li1,23.6900,106.0800,1.799975
FILLER_34_35,VPWR,li1,22.3100,106.0800,1.799975
FILLER_34_27,VPWR,li1,18.1700,106.0800,1.799978
FILLER_34_24,VPWR,li1,17.2500,106.0800,1.799977
FILLER_34_21,VPWR,li1,15.8700,106.0800,1.799977
FILLER_34_18,VPWR,li1,14.4900,106.0800,1.799976
FILLER_33_308,VPWR,li1,147.6600,100.6400,1.799823
FILLER_33_305,VPWR,li1,146.5100,100.6400,1.799823
FILLER_33_302,VPWR,li1,145.1300,100.6400,1.799823
FILLER_33_299,VPWR,li1,143.7500,100.6400,1.799823
FILLER_33_296,VPWR,li1,142.3700,100.6400,1.799823
FILLER_33_293,VPWR,li1,140.9900,100.6400,1.799823
FILLER_33_290,VPWR,li1,139.6100,100.6400,1.799823
FILLER_33_287,VPWR,li1,138.2300,100.6400,1.799823
FILLER_33_284,VPWR,li1,136.8500,100.6400,1.799823
FILLER_33_281,VPWR,li1,135.4700,100.6400,1.799823
FILLER_33_277,VPWR,li1,133.6300,100.6400,1.799823
FILLER_33_274,VPWR,li1,132.2500,100.6400,1.799823
FILLER_33_268,VPWR,li1,129.4900,100.6400,1.799823
FILLER_33_265,VPWR,li1,128.1100,100.6400,1.799823
FILLER_33_258,VPWR,li1,124.4300,100.6400,1.799824
FILLER_33_255,VPWR,li1,123.5100,100.6400,1.799824
FILLER_33_252,VPWR,li1,122.1300,100.6400,1.799824
FILLER_33_249,VPWR,li1,120.7500,100.6400,1.799825
FILLER_33_235,VPWR,li1,114.0800,100.6400,1.799826
FILLER_33_223,VPWR,li1,108.3300,100.6400,1.799829
FILLER_33_220,VPWR,li1,107.4100,100.6400,1.799829
FILLER_33_192,VPWR,li1,94.0700,100.6400,1.799837
FILLER_33_189,VPWR,li1,93.1500,100.6400,1.799837
FILLER_33_181,VPWR,li1,89.2400,100.6400,1.799842
FILLER_33_178,VPWR,li1,88.0900,100.6400,1.799842
FILLER_33_167,VPWR,li1,82.5700,100.6400,1.799848
FILLER_33_164,VPWR,li1,81.6500,100.6400,1.799851
FILLER_33_161,VPWR,li1,80.2700,100.6400,1.799851
FILLER_33_158,VPWR,li1,78.8900,100.6400,1.799854
FILLER_33_155,VPWR,li1,77.5100,100.6400,1.799854
FILLER_33_152,VPWR,li1,76.1300,100.6400,1.799858
FILLER_33_149,VPWR,li1,74.7500,100.6400,1.799858
FILLER_33_146,VPWR,li1,73.3700,100.6400,1.799862
FILLER_33_143,VPWR,li1,71.9900,100.6400,1.799862
FILLER_33_140,VPWR,li1,70.6100,100.6400,1.799866
FILLER_33_137,VPWR,li1,69.2300,100.6400,1.799869
FILLER_33_134,VPWR,li1,67.8500,100.6400,1.799869
FILLER_33_126,VPWR,li1,64.1700,100.6400,1.799875
FILLER_33_116,VPWR,li1,59.1100,100.6400,1.799885
FILLER_33_113,VPWR,li1,58.1900,100.6400,1.799885
FILLER_33_111,VPWR,li1,56.8100,100.6400,1.799889
FILLER_33_108,VPWR,li1,55.8900,100.6400,1.799889
FILLER_33_105,VPWR,li1,54.5100,100.6400,1.799895
FILLER_33_76,VPWR,li1,40.9400,100.6400,1.799924
FILLER_33_60,VPWR,li1,33.8100,100.6400,1.799937
FILLER_33_57,VPWR,li1,32.4300,100.6400,1.799941
FILLER_33_37,VPWR,li1,23.0000,100.6400,1.799964
FILLER_33_34,VPWR,li1,21.8500,100.6400,1.799970
FILLER_33_31,VPWR,li1,20.4700,100.6400,1.799970
FILLER_33_28,VPWR,li1,19.0900,100.6400,1.799969
FILLER_33_25,VPWR,li1,17.7100,100.6400,1.799969
FILLER_33_22,VPWR,li1,16.3300,100.6400,1.799969
FILLER_33_19,VPWR,li1,14.9500,100.6400,1.799968
FILLER_33_16,VPWR,li1,13.5700,100.6400,1.799968
FILLER_32_309,VPWR,li1,147.8900,100.6400,1.799823
FILLER_32_305,VPWR,li1,146.5100,100.6400,1.799823
FILLER_32_302,VPWR,li1,145.1300,100.6400,1.799823
FILLER_32_299,VPWR,li1,143.7500,100.6400,1.799823
FILLER_32_296,VPWR,li1,142.3700,100.6400,1.799823
FILLER_32_293,VPWR,li1,140.9900,100.6400,1.799823
FILLER_32_290,VPWR,li1,139.6100,100.6400,1.799823
FILLER_32_287,VPWR,li1,138.2300,100.6400,1.799823
FILLER_32_284,VPWR,li1,136.8500,100.6400,1.799823
FILLER_32_281,VPWR,li1,135.4700,100.6400,1.799823
FILLER_32_278,VPWR,li1,134.0900,100.6400,1.799823
FILLER_32_275,VPWR,li1,132.7100,100.6400,1.799823
FILLER_32_272,VPWR,li1,131.3300,100.6400,1.799823
FILLER_32_259,VPWR,li1,125.3500,100.6400,1.799824
FILLER_32_256,VPWR,li1,123.9700,100.6400,1.799824
FILLER_32_253,VPWR,li1,122.5900,100.6400,1.799824
FILLER_32_251,VPWR,li1,121.2100,100.6400,1.799825
FILLER_32_245,VPWR,li1,118.4500,100.6400,1.799825
FILLER_32_241,VPWR,li1,116.6100,100.6400,1.799826
FILLER_32_238,VPWR,li1,115.6900,100.6400,1.799826
FILLER_32_221,VPWR,li1,107.8700,100.6400,1.799829
FILLER_32_218,VPWR,li1,106.4900,100.6400,1.799830
FILLER_32_215,VPWR,li1,105.1100,100.6400,1.799830
FILLER_32_205,VPWR,li1,100.0500,100.6400,1.799832
FILLER_32_193,VPWR,li1,94.9900,100.6400,1.799836
FILLER_32_190,VPWR,li1,93.6100,100.6400,1.799837
FILLER_32_139,VPWR,li1,69.6900,100.6400,1.799866
FILLER_32_136,VPWR,li1,68.7700,100.6400,1.799869
FILLER_32_133,VPWR,li1,67.3900,100.6400,1.799872
FILLER_32_128,VPWR,li1,64.6300,100.6400,1.799875
FILLER_32_125,VPWR,li1,63.7100,100.6400,1.799875
FILLER_32_122,VPWR,li1,62.3300,100.6400,1.799879
FILLER_32_105,VPWR,li1,54.2800,100.6400,1.799895
FILLER_32_102,VPWR,li1,53.1300,100.6400,1.799895
FILLER_32_81,VPWR,li1,43.4700,100.6400,1.799917
FILLER_32_78,VPWR,li1,42.0900,100.6400,1.799917
FILLER_32_75,VPWR,li1,40.7100,100.6400,1.799924
FILLER_32_72,VPWR,li1,39.3300,100.6400,1.799924
FILLER_32_62,VPWR,li1,34.7300,100.6400,1.799937
FILLER_32_59,VPWR,li1,33.3500,100.6400,1.799941
FILLER_32_56,VPWR,li1,31.9700,100.6400,1.799941
FILLER_32_53,VPWR,li1,30.5900,100.6400,1.799946
FILLER_32_50,VPWR,li1,29.2100,100.6400,1.799951
FILLER_32_47,VPWR,li1,27.8300,100.6400,1.799951
FILLER_32_44,VPWR,li1,26.4500,100.6400,1.799958
FILLER_32_41,VPWR,li1,25.0700,100.6400,1.799958
FILLER_32_38,VPWR,li1,23.6900,100.6400,1.799964
FILLER_32_32,VPWR,li1,20.4700,100.6400,1.799970
FILLER_32_29,VPWR,li1,19.5500,100.6400,1.799969
FILLER_32_27,VPWR,li1,18.1700,100.6400,1.799969
FILLER_32_24,VPWR,li1,17.2500,100.6400,1.799969
FILLER_31_309,VPWR,li1,147.8900,95.2000,1.799746
FILLER_31_306,VPWR,li1,146.9700,95.2000,1.799746
FILLER_31_303,VPWR,li1,145.5900,95.2000,1.799746
FILLER_31_300,VPWR,li1,144.2100,95.2000,1.799746
FILLER_31_263,VPWR,li1,126.9600,95.2000,1.799752
FILLER_31_244,VPWR,li1,117.9900,95.2000,1.799758
FILLER_31_221,VPWR,li1,107.8700,95.2000,1.799768
FILLER_31_218,VPWR,li1,106.4900,95.2000,1.799768
FILLER_31_207,VPWR,li1,101.4300,95.2000,1.799775
FILLER_31_204,VPWR,li1,100.0500,95.2000,1.799778
FILLER_31_201,VPWR,li1,98.6700,95.2000,1.799778
FILLER_31_198,VPWR,li1,97.2900,95.2000,1.799780
FILLER_31_190,VPWR,li1,93.1500,95.2000,1.799786
FILLER_31_187,VPWR,li1,92.2300,95.2000,1.799789
FILLER_31_184,VPWR,li1,90.8500,95.2000,1.799789
FILLER_31_181,VPWR,li1,89.4700,95.2000,1.799794
FILLER_31_178,VPWR,li1,88.0900,95.2000,1.799794
FILLER_31_169,VPWR,li1,83.7200,95.2000,1.799801
FILLER_31_165,VPWR,li1,82.1100,95.2000,1.799804
FILLER_31_162,VPWR,li1,80.7300,95.2000,1.799809
FILLER_31_159,VPWR,li1,79.3500,95.2000,1.799809
FILLER_31_156,VPWR,li1,77.9700,95.2000,1.799812
FILLER_31_113,VPWR,li1,57.7300,95.2000,1.799855
FILLER_31_110,VPWR,li1,56.5800,95.2000,1.799860
FILLER_31_107,VPWR,li1,55.4300,95.2000,1.799860
FILLER_31_95,VPWR,li1,49.9100,95.2000,1.799878
FILLER_31_76,VPWR,li1,40.7100,95.2000,1.799900
FILLER_31_73,VPWR,li1,39.7900,95.2000,1.799907
FILLER_31_70,VPWR,li1,38.4100,95.2000,1.799907
FILLER_31_57,VPWR,li1,31.9700,95.2000,1.799927
FILLER_31_46,VPWR,li1,27.3700,95.2000,1.799945
FILLER_31_43,VPWR,li1,25.9900,95.2000,1.799945
FILLER_31_40,VPWR,li1,24.6100,95.2000,1.799953
FILLER_31_35,VPWR,li1,22.0800,95.2000,1.799962
FILLER_31_32,VPWR,li1,20.9300,95.2000,1.799962
FILLER_31_29,VPWR,li1,19.5500,95.2000,1.799960
FILLER_31_11,VPWR,li1,11.2700,95.2000,1.799957
FILLER_30_309,VPWR,li1,147.8900,95.2000,1.799746
FILLER_30_298,VPWR,li1,142.8300,95.2000,1.799747
FILLER_30_271,VPWR,li1,130.8700,95.2000,1.799750
FILLER_30_262,VPWR,li1,126.2700,95.2000,1.799752
FILLER_30_259,VPWR,li1,125.3500,95.2000,1.799753
FILLER_30_256,VPWR,li1,123.9700,95.2000,1.799755
FILLER_30_253,VPWR,li1,122.5900,95.2000,1.799755
FILLER_30_197,VPWR,li1,96.8300,95.2000,1.799780
FILLER_30_194,VPWR,li1,95.2200,95.2000,1.799783
FILLER_30_180,VPWR,li1,88.7800,95.2000,1.799794
FILLER_30_170,VPWR,li1,83.9500,95.2000,1.799801
FILLER_30_150,VPWR,li1,75.2100,95.2000,1.799816
FILLER_30_147,VPWR,li1,73.8300,95.2000,1.799822
FILLER_30_144,VPWR,li1,72.4500,95.2000,1.799822
FILLER_30_141,VPWR,li1,71.0700,95.2000,1.799828
FILLER_30_138,VPWR,li1,69.4600,95.2000,1.799828
FILLER_30_129,VPWR,li1,65.0900,95.2000,1.799837
FILLER_30_123,VPWR,li1,62.3300,95.2000,1.799843
FILLER_30_112,VPWR,li1,57.5000,95.2000,1.799855
FILLER_30_85,VPWR,li1,45.0800,95.2000,1.799889
FILLER_30_82,VPWR,li1,43.7000,95.2000,1.799894
FILLER_30_79,VPWR,li1,42.5500,95.2000,1.799894
FILLER_30_76,VPWR,li1,41.1700,95.2000,1.799900
FILLER_30_73,VPWR,li1,39.7900,95.2000,1.799907
FILLER_30_70,VPWR,li1,38.4100,95.2000,1.799907
FILLER_30_67,VPWR,li1,37.0300,95.2000,1.799913
FILLER_30_55,VPWR,li1,31.5100,95.2000,1.799927
FILLER_30_52,VPWR,li1,30.1300,95.2000,1.799936
FILLER_30_49,VPWR,li1,28.7500,95.2000,1.799936
FILLER_30_46,VPWR,li1,27.3700,95.2000,1.799945
FILLER_30_43,VPWR,li1,25.9900,95.2000,1.799945
FILLER_30_32,VPWR,li1,20.7000,95.2000,1.799962
FILLER_30_29,VPWR,li1,19.5500,95.2000,1.799960
FILLER_30_27,VPWR,li1,18.1700,95.2000,1.799960
FILLER_30_21,VPWR,li1,15.4100,95.2000,1.799959
FILLER_30_18,VPWR,li1,14.4900,95.2000,1.799958
FILLER_30_3,VPWR,li1,7.1300,95.2000,1.799957
FILLER_29_308,VPWR,li1,147.6600,89.7600,1.799652
FILLER_29_284,VPWR,li1,136.6200,89.7600,1.799655
FILLER_29_281,VPWR,li1,135.4700,89.7600,1.799655
FILLER_29_279,VPWR,li1,134.0900,89.7600,1.799656
FILLER_29_276,VPWR,li1,133.1700,89.7600,1.799656
FILLER_29_273,VPWR,li1,131.7900,89.7600,1.799657
FILLER_29_257,VPWR,li1,124.2000,89.7600,1.799664
FILLER_29_254,VPWR,li1,123.0500,89.7600,1.799664
FILLER_29_251,VPWR,li1,121.6700,89.7600,1.799667
FILLER_29_248,VPWR,li1,120.2900,89.7600,1.799667
FILLER_29_245,VPWR,li1,118.9100,89.7600,1.799670
FILLER_29_236,VPWR,li1,114.3100,89.7600,1.799676
FILLER_29_225,VPWR,li1,109.4800,89.7600,1.799682
FILLER_29_223,VPWR,li1,108.3300,89.7600,1.799685
FILLER_29_220,VPWR,li1,107.4100,89.7600,1.799685
FILLER_29_200,VPWR,li1,97.7500,89.7600,1.799706
FILLER_29_197,VPWR,li1,96.8300,89.7600,1.799706
FILLER_29_188,VPWR,li1,92.2300,89.7600,1.799718
FILLER_29_185,VPWR,li1,91.3100,89.7600,1.799718
FILLER_29_182,VPWR,li1,89.9300,89.7600,1.799724
FILLER_29_169,VPWR,li1,83.4900,89.7600,1.799740
FILLER_29_167,VPWR,li1,82.5700,89.7600,1.799740
FILLER_29_164,VPWR,li1,81.6500,89.7600,1.799746
FILLER_29_161,VPWR,li1,80.2700,89.7600,1.799746
FILLER_29_140,VPWR,li1,70.6100,89.7600,1.799778
FILLER_29_137,VPWR,li1,69.2300,89.7600,1.799778
FILLER_29_134,VPWR,li1,67.8500,89.7600,1.799787
FILLER_29_131,VPWR,li1,66.4700,89.7600,1.799787
FILLER_29_128,VPWR,li1,65.0900,89.7600,1.799793
FILLER_29_113,VPWR,li1,57.9600,89.7600,1.799817
FILLER_29_89,VPWR,li1,46.9200,89.7600,1.799859
FILLER_29_86,VPWR,li1,45.7700,89.7600,1.799859
FILLER_29_83,VPWR,li1,44.3900,89.7600,1.799868
FILLER_29_80,VPWR,li1,43.0100,89.7600,1.799868
FILLER_29_77,VPWR,li1,41.6300,89.7600,1.799876
FILLER_29_74,VPWR,li1,40.2500,89.7600,1.799883
FILLER_29_71,VPWR,li1,38.8700,89.7600,1.799883
FILLER_29_63,VPWR,li1,34.7300,89.7600,1.799899
FILLER_29_60,VPWR,li1,33.8100,89.7600,1.799906
FILLER_29_57,VPWR,li1,32.4300,89.7600,1.799914
FILLER_29_54,VPWR,li1,30.8200,89.7600,1.799914
FILLER_29_51,VPWR,li1,29.6700,89.7600,1.799924
FILLER_29_48,VPWR,li1,28.2900,89.7600,1.799924
FILLER_29_37,VPWR,li1,23.2300,89.7600,1.799949
FILLER_29_24,VPWR,li1,16.7900,89.7600,1.799944
FILLER_28_309,VPWR,li1,147.8900,89.7600,1.799652
FILLER_28_307,VPWR,li1,146.9700,89.7600,1.799652
FILLER_28_293,VPWR,li1,140.7600,89.7600,1.799653
FILLER_28_272,VPWR,li1,130.8700,89.7600,1.799657
FILLER_28_246,VPWR,li1,119.1400,89.7600,1.799670
FILLER_28_243,VPWR,li1,117.9900,89.7600,1.799670
FILLER_28_234,VPWR,li1,113.8500,89.7600,1.799676
FILLER_28_208,VPWR,li1,101.6600,89.7600,1.799698
FILLER_28_205,VPWR,li1,100.5100,89.7600,1.799698
FILLER_28_176,VPWR,li1,86.9400,89.7600,1.799728
FILLER_28_169,VPWR,li1,83.4900,89.7600,1.799740
FILLER_28_166,VPWR,li1,82.5700,89.7600,1.799740
FILLER_28_157,VPWR,li1,78.2000,89.7600,1.799755
FILLER_28_154,VPWR,li1,77.0500,89.7600,1.799755
FILLER_28_151,VPWR,li1,75.6700,89.7600,1.799763
FILLER_28_148,VPWR,li1,74.2900,89.7600,1.799763
FILLER_28_138,VPWR,li1,69.4600,89.7600,1.799778
FILLER_28_128,VPWR,li1,64.6300,89.7600,1.799793
FILLER_28_125,VPWR,li1,63.7100,89.7600,1.799800
FILLER_28_122,VPWR,li1,62.3300,89.7600,1.799800
FILLER_28_110,VPWR,li1,56.8100,89.7600,1.799823
FILLER_28_107,VPWR,li1,55.4300,89.7600,1.799823
FILLER_28_97,VPWR,li1,50.3700,89.7600,1.799841
FILLER_28_94,VPWR,li1,49.4500,89.7600,1.799849
FILLER_28_91,VPWR,li1,48.0700,89.7600,1.799849
FILLER_28_88,VPWR,li1,46.6900,89.7600,1.799859
FILLER_28_85,VPWR,li1,45.3100,89.7600,1.799859
FILLER_28_83,VPWR,li1,43.9300,89.7600,1.799868
FILLER_28_80,VPWR,li1,43.0100,89.7600,1.799868
FILLER_28_64,VPWR,li1,35.1900,89.7600,1.799899
FILLER_28_61,VPWR,li1,34.2700,89.7600,1.799906
FILLER_28_58,VPWR,li1,32.8900,89.7600,1.799906
FILLER_28_55,VPWR,li1,31.5100,89.7600,1.799914
FILLER_28_47,VPWR,li1,27.3700,89.7600,1.799933
FILLER_28_44,VPWR,li1,26.4500,89.7600,1.799933
FILLER_28_29,VPWR,li1,19.0900,89.7600,1.799946
FILLER_28_15,VPWR,li1,12.6500,89.7600,1.799941
FILLER_27_291,VPWR,li1,139.8400,84.3200,1.799716
FILLER_27_270,VPWR,li1,129.9500,84.3200,1.799722
FILLER_27_267,VPWR,li1,129.0300,84.3200,1.799722
FILLER_27_264,VPWR,li1,127.6500,84.3200,1.799724
FILLER_27_261,VPWR,li1,126.2700,84.3200,1.799724
FILLER_27_225,VPWR,li1,109.4800,84.3200,1.799743
FILLER_27_211,VPWR,li1,102.8100,84.3200,1.799754
FILLER_27_208,VPWR,li1,101.8900,84.3200,1.799754
FILLER_27_205,VPWR,li1,100.5100,84.3200,1.799757
FILLER_27_189,VPWR,li1,93.1500,84.3200,1.799772
FILLER_27_169,VPWR,li1,83.7200,84.3200,1.799794
FILLER_27_165,VPWR,li1,82.1100,84.3200,1.799794
FILLER_27_154,VPWR,li1,76.8200,84.3200,1.799807
FILLER_27_151,VPWR,li1,75.6700,84.3200,1.799811
FILLER_27_148,VPWR,li1,74.2900,84.3200,1.799817
FILLER_27_145,VPWR,li1,72.9100,84.3200,1.799817
FILLER_27_142,VPWR,li1,71.5300,84.3200,1.799821
FILLER_27_139,VPWR,li1,70.1500,84.3200,1.799827
FILLER_27_136,VPWR,li1,68.7700,84.3200,1.799827
FILLER_27_133,VPWR,li1,67.3900,84.3200,1.799834
FILLER_27_130,VPWR,li1,66.0100,84.3200,1.799834
FILLER_27_127,VPWR,li1,64.6300,84.3200,1.799841
FILLER_27_116,VPWR,li1,59.3400,84.3200,1.799855
FILLER_27_113,VPWR,li1,58.1900,84.3200,1.799855
FILLER_27_111,VPWR,li1,56.8100,84.3200,1.799860
FILLER_27_108,VPWR,li1,55.8900,84.3200,1.799865
FILLER_27_105,VPWR,li1,54.5100,84.3200,1.799865
FILLER_27_102,VPWR,li1,53.1300,84.3200,1.799871
FILLER_27_99,VPWR,li1,51.7500,84.3200,1.799876
FILLER_27_96,VPWR,li1,50.3700,84.3200,1.799876
FILLER_27_77,VPWR,li1,41.1700,84.3200,1.799906
FILLER_27_74,VPWR,li1,40.2500,84.3200,1.799906
FILLER_27_71,VPWR,li1,38.8700,84.3200,1.799914
FILLER_27_54,VPWR,li1,30.8200,84.3200,1.799936
FILLER_27_40,VPWR,li1,24.3800,84.3200,1.799953
FILLER_27_37,VPWR,li1,23.2300,84.3200,1.799961
FILLER_27_34,VPWR,li1,21.8500,84.3200,1.799961
FILLER_27_19,VPWR,li1,14.7200,84.3200,1.799955
FILLER_26_309,VPWR,li1,147.8900,84.3200,1.799715
FILLER_26_307,VPWR,li1,146.9700,84.3200,1.799715
FILLER_26_275,VPWR,li1,132.4800,84.3200,1.799721
FILLER_26_272,VPWR,li1,131.3300,84.3200,1.799721
FILLER_26_262,VPWR,li1,126.7300,84.3200,1.799724
FILLER_26_249,VPWR,li1,120.7500,84.3200,1.799729
FILLER_26_241,VPWR,li1,116.6100,84.3200,1.799734
FILLER_26_238,VPWR,li1,115.6900,84.3200,1.799734
FILLER_26_229,VPWR,li1,111.5500,84.3200,1.799739
FILLER_26_219,VPWR,li1,106.4900,84.3200,1.799746
FILLER_26_216,VPWR,li1,105.5700,84.3200,1.799750
FILLER_26_213,VPWR,li1,104.1900,84.3200,1.799750
FILLER_26_205,VPWR,li1,100.0500,84.3200,1.799757
FILLER_26_194,VPWR,li1,95.2200,84.3200,1.799767
FILLER_26_171,VPWR,li1,84.6400,84.3200,1.799788
FILLER_26_161,VPWR,li1,80.0400,84.3200,1.799800
FILLER_26_150,VPWR,li1,74.9800,84.3200,1.799811
FILLER_26_147,VPWR,li1,73.8300,84.3200,1.799817
FILLER_26_144,VPWR,li1,72.4500,84.3200,1.799821
FILLER_26_141,VPWR,li1,71.0700,84.3200,1.799821
FILLER_26_139,VPWR,li1,69.6900,84.3200,1.799827
FILLER_26_136,VPWR,li1,68.7700,84.3200,1.799827
FILLER_26_133,VPWR,li1,67.3900,84.3200,1.799834
FILLER_26_130,VPWR,li1,66.0100,84.3200,1.799834
FILLER_26_127,VPWR,li1,64.6300,84.3200,1.799841
FILLER_26_124,VPWR,li1,63.2500,84.3200,1.799841
FILLER_26_112,VPWR,li1,57.7300,84.3200,1.799860
FILLER_26_109,VPWR,li1,56.3500,84.3200,1.799860
FILLER_26_106,VPWR,li1,54.9700,84.3200,1.799865
FILLER_26_94,VPWR,li1,49.4500,84.3200,1.799883
FILLER_26_91,VPWR,li1,48.0700,84.3200,1.799883
FILLER_26_88,VPWR,li1,46.6900,84.3200,1.799891
FILLER_26_85,VPWR,li1,45.3100,84.3200,1.799891
FILLER_26_83,VPWR,li1,43.9300,84.3200,1.799897
FILLER_26_80,VPWR,li1,43.0100,84.3200,1.799897
FILLER_26_77,VPWR,li1,41.6300,84.3200,1.799906
FILLER_26_74,VPWR,li1,40.2500,84.3200,1.799906
FILLER_26_71,VPWR,li1,38.8700,84.3200,1.799914
FILLER_26_68,VPWR,li1,37.4900,84.3200,1.799914
FILLER_26_65,VPWR,li1,36.1100,84.3200,1.799922
FILLER_26_62,VPWR,li1,34.7300,84.3200,1.799922
FILLER_26_52,VPWR,li1,30.1300,84.3200,1.799936
FILLER_26_49,VPWR,li1,28.7500,84.3200,1.799944
FILLER_26_46,VPWR,li1,27.3700,84.3200,1.799944
FILLER_26_43,VPWR,li1,25.9900,84.3200,1.799953
FILLER_26_40,VPWR,li1,24.6100,84.3200,1.799953
FILLER_26_37,VPWR,li1,23.2300,84.3200,1.799961
FILLER_26_34,VPWR,li1,21.8500,84.3200,1.799961
FILLER_25_307,VPWR,li1,147.4300,78.8800,1.799711
FILLER_25_275,VPWR,li1,132.2500,78.8800,1.799716
FILLER_25_268,VPWR,li1,129.2600,78.8800,1.799719
FILLER_25_265,VPWR,li1,128.1100,78.8800,1.799719
FILLER_25_262,VPWR,li1,126.7300,78.8800,1.799721
FILLER_25_259,VPWR,li1,125.3500,78.8800,1.799723
FILLER_25_249,VPWR,li1,120.5200,78.8800,1.799726
FILLER_25_246,VPWR,li1,119.3700,78.8800,1.799728
FILLER_25_243,VPWR,li1,117.9900,78.8800,1.799730
FILLER_25_240,VPWR,li1,116.6100,78.8800,1.799730
FILLER_25_237,VPWR,li1,115.2300,78.8800,1.799732
FILLER_25_234,VPWR,li1,113.8500,78.8800,1.799735
FILLER_25_231,VPWR,li1,112.4700,78.8800,1.799735
FILLER_25_228,VPWR,li1,111.0900,78.8800,1.799738
FILLER_25_225,VPWR,li1,109.7100,78.8800,1.799738
